"Binomial.1.2","Order.1.2","Family.1.2","Genus.1.2","Species.1.2","Terrestrial","Marine","Freshwater","Aerial","Life.Habit.Method","Life.Habit.Source","Mass.g","Mass.Method","Mass.Source","Mass.Comparison","Mass.Comparison.Source","Island.Endemicity","IUCN.Status.1.2","Added.IUCN.Status.1.2","Diet.Plant","Diet.Vertebrate","Diet.Invertebrate","Diet.Method","Diet.Source","scientificName"
"Vespadelus_douglasorum","Chiroptera","Vespertilionidae","Vespadelus","douglasorum",0,0,0,1,"Taxonomic","PHYLACINE 1.2",5,"Reported","Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)",NA,NA,"Occurs on mainland","LC","No",0,0,100,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vespadelus douglasorum"
"Vespadelus_finlaysoni","Chiroptera","Vespertilionidae","Vespadelus","finlaysoni",0,0,0,1,"Taxonomic","PHYLACINE 1.2",5,"Reported","Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)",NA,NA,"Occurs on mainland","LC","No",0,0,100,"Transformed 000 Species","Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.","Vespadelus finlaysoni"
"Vespadelus_pumilus","Chiroptera","Vespertilionidae","Vespadelus","pumilus",0,0,0,1,"Taxonomic","PHYLACINE 1.2",4.4,"Reported","Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)",NA,NA,"Occurs on mainland","LC","No",0,0,100,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vespadelus pumilus"
"Vespadelus_regulus","Chiroptera","Vespertilionidae","Vespadelus","regulus",0,0,0,1,"Taxonomic","PHYLACINE 1.2",5.4,"Reported","Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)",NA,NA,"Occurs on mainland","LC","No",0,0,100,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vespadelus regulus"
"Vespadelus_troughtoni","Chiroptera","Vespertilionidae","Vespadelus","troughtoni",0,0,0,1,"Taxonomic","PHYLACINE 1.2",5.5,"Reported","Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)",NA,NA,"Occurs on mainland","LC","No",0,0,100,"Transformed 000 Genus","Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.","Vespadelus troughtoni"
"Vespadelus_vulturnus","Chiroptera","Vespertilionidae","Vespadelus","vulturnus",0,0,0,1,"Taxonomic","PHYLACINE 1.2",4.1,"Reported","Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)",NA,NA,"Occurs on mainland","LC","No",0,0,100,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vespadelus vulturnus"
"Vespertilio_murinus","Chiroptera","Vespertilionidae","Vespertilio","murinus",0,0,0,1,"Taxonomic","PHYLACINE 1.2",18.7,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",0,0,100,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vespertilio murinus"
"Vespertilio_sinensis","Chiroptera","Vespertilionidae","Vespertilio","sinensis",0,0,0,1,"Taxonomic","PHYLACINE 1.2",24.5,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",0,0,100,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vespertilio sinensis"
"Vicugna_vicugna","Cetartiodactyla","Camelidae","Vicugna","vicugna",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",47499.6,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",100,0,0,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vicugna vicugna"
"Viverra_civettina","Carnivora","Viverridae","Viverra","civettina",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",12793.8,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","CR","No",20,70,10,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Viverra civettina"
"Viverra_megaspila","Carnivora","Viverridae","Viverra","megaspila",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",9250,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","EN","No",20,70,10,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Viverra megaspila"
"Viverra_tangalunga","Carnivora","Viverridae","Viverra","tangalunga",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",6885,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",20,70,10,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Viverra tangalunga"
"Viverra_zibetha","Carnivora","Viverridae","Viverra","zibetha",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",9500,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",10,80,10,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Viverra zibetha"
"Viverricula_indica","Carnivora","Viverridae","Viverricula","indica",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",2908.4,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",20,60,20,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Viverricula indica"
"Voalavo_antsahabensis","Rodentia","Nesomyidae","Voalavo","antsahabensis",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",21.8,"Reported","Proceedings of the Biological Society of Washington 118: 863-873 (2005)",NA,NA,"Occurs only on isolated islands","EN","No",97,0,3,"Imputed 000 Species","PHYLACINE 1.2.1","Voalavo antsahabensis"
"Voalavo_gymnocaudus","Rodentia","Nesomyidae","Voalavo","gymnocaudus",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",21.8,"Reported","Proceedings of the Biological Society of Washington 118: 863-873 (2005)",NA,NA,"Occurs only on isolated islands","LC","No",97,0,3,"Imputed 000 Species","PHYLACINE 1.2.1","Voalavo gymnocaudus"
"Volemys_millicens","Rodentia","Cricetidae","Volemys","millicens",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",47.9,"Imputed","PHYLACINE 1.2.1",NA,NA,"Occurs on mainland","NT","No",100,0,0,"Imputed 000 Species","PHYLACINE 1.2.1","Volemys millicens"
"Volemys_musseri","Rodentia","Cricetidae","Volemys","musseri",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",42.5,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","DD","No",100,0,0,"Imputed 000 Species","PHYLACINE 1.2.1","Volemys musseri"
"Vombatus_hacketti","Diprotodontia","Vombatidae","Vombatus","hacketti",1,0,0,0,"Imputed","PHYLACINE 1.2.1",30000,"Reported","Johnson C Australia's Mammal Extinctions. A 50000 year History (2007)",NA,NA,"Occurs on mainland","EP","Yes",100,0,0,"Estimated Expert Species","Johnson, C. N., et al. 2004. Extinctions of herbivorous mammals in the late Pleistocene of Australia in relation to their feeding ecology: no evidence for environmental change as cause of extinction. Austral Ecology 29:553-557.","Vombatus hacketti"
"Vombatus_ursinus","Diprotodontia","Vombatidae","Vombatus","ursinus",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",26000,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",100,0,0,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vombatus ursinus"
"Vormela_peregusna","Carnivora","Mustelidae","Vormela","peregusna",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",450.4,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","VU","No",0,100,0,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vormela peregusna"
"Vulpes_bengalensis","Carnivora","Canidae","Vulpes","bengalensis",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",2726,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",20,60,20,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vulpes bengalensis"
"Vulpes_cana","Carnivora","Canidae","Vulpes","cana",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",936.9,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",60,10,30,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vulpes cana"
"Vulpes_chama","Carnivora","Canidae","Vulpes","chama",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",2955,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",0,70,30,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vulpes chama"
"Vulpes_corsac","Carnivora","Canidae","Vulpes","corsac",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",2400,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",10,70,20,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vulpes corsac"
"Vulpes_ferrilata","Carnivora","Canidae","Vulpes","ferrilata",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",5000,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",0,100,0,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vulpes ferrilata"
"Vulpes_lagopus","Carnivora","Canidae","Vulpes","lagopus",1,1,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",4867.7,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",0,90,10,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vulpes lagopus"
"Vulpes_macrotis","Carnivora","Canidae","Vulpes","macrotis",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",2050,"Reported","Wilson DE, Mittermeier RA. Handbook of the Mammals of the World - Volume 1 (2009)",NA,NA,"Occurs on mainland","LC","No",0,70,30,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vulpes macrotis"
"Vulpes_pallida","Carnivora","Canidae","Vulpes","pallida",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",2800,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",20,80,0,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vulpes pallida"
"Vulpes_rueppellii","Carnivora","Canidae","Vulpes","rueppellii",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",2865,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",20,60,20,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vulpes rueppellii"
"Vulpes_velox","Carnivora","Canidae","Vulpes","velox",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",2197.5,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",0,90,10,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vulpes velox"
"Vulpes_vulpes","Carnivora","Canidae","Vulpes","vulpes",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",5318.2,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",11,88,1,"Reported 000 Species","Davis, M. 2017. What North America's skeleton crew of megafauna tells us about community disassembly. Proceedings of the Royal Socieity B 284:20162116.","Vulpes vulpes"
"Vulpes_zerda","Carnivora","Canidae","Vulpes","zerda",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",1100,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",30,50,20,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Vulpes zerda"
"Wallabia_bicolor","Diprotodontia","Macropodidae","Wallabia","bicolor",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",15000,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",100,0,0,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Wallabia bicolor"
"Wallabia_kitcheneri","Diprotodontia","Macropodidae","Wallabia","kitcheneri",1,0,0,0,"Imputed","PHYLACINE 1.2.1",30000,"Reported","Johnson C Australia's Mammal Extinctions. A 50000 year History (2007)",NA,NA,"Occurs on mainland","EP","Yes",100,0,0,"Imputed 000 Species","PHYLACINE 1.2.1","Wallabia kitcheneri"
"Warendja_wakefieldi","Diprotodontia","Vombatidae","Warendja","wakefieldi",1,0,0,0,"Imputed","PHYLACINE 1.2.1",10000,"Reported","Johnson, C. N., et al. 2004. Extinctions of herbivorous mammals in the late Pleistocene of Australia in relation to their feeding ecology: no evidence for environmental change as cause of extinction. Austral Ecology 29:553-557.",NA,NA,"Occurs on mainland","EP","Yes",100,0,0,"Estimated Expert Species","Johnson, C. N., et al. 2004. Extinctions of herbivorous mammals in the late Pleistocene of Australia in relation to their feeding ecology: no evidence for environmental change as cause of extinction. Austral Ecology 29:553-557.","Warendja wakefieldi"
"Wiedomys_cerradensis","Rodentia","Cricetidae","Wiedomys","cerradensis",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",51.9,"Assumed isometric based on head-body length","Mammalian Biology 70: 46-60 (2005)","Wiedomys_pyrrhorhinos","Mammalian Biology 70 :46-60 (2005)","Occurs on mainland","DD","No",80,0,20,"Transformed 000 Genus","Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.","Wiedomys cerradensis"
"Wiedomys_pyrrhorhinos","Rodentia","Cricetidae","Wiedomys","pyrrhorhinos",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",46.7,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","LC","No",50,0,50,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Wiedomys pyrrhorhinos"
"Wilfredomys_oenax","Rodentia","Cricetidae","Wilfredomys","oenax",1,0,0,0,"Reported","IUCN. 2016. IUCN red list of threatened species. Version 2016-3.",46.8,"Reported","Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,"Occurs on mainland","EN","No",100,0,0,"Reported 000 Species","Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.","Wilfredomys oenax"
