"species","hyp.ref","prob"
"Alcelaphus buselaphus","Diurnal",0.995762877095335
"Alcelaphus buselaphus","Diurnal",0.99695681037838
"Alcelaphus buselaphus","Diurnal",0.118993735353069
"Alcelaphus buselaphus","Diurnal",0.982383071558191
"Alcelaphus buselaphus","Diurnal",0.993948052509334
"Alcelaphus buselaphus","Diurnal",0.975103238431671
"Alcelaphus buselaphus","Diurnal",0.71616526963481
"Alcelaphus buselaphus","Diurnal",0.838448656972376
"Alcelaphus buselaphus","Diurnal",0.993270578046395
"Alcelaphus buselaphus","Diurnal",0.985992232607794
"Alcelaphus buselaphus","Diurnal",0.992504651475076
"Alcelaphus buselaphus","Diurnal",0.604111329933578
"Alcelaphus buselaphus","Diurnal",0.869641796187645
"Alcelaphus buselaphus","Diurnal",0.996100471092763
"Alcelaphus buselaphus","Diurnal",0.986059364692322
"Alcelaphus buselaphus","Diurnal",0.273347913078661
"Alces alces","Cathemeral",0.99428761331603
"Alces alces","Cathemeral",0.728355867617654
"Alces alces","Cathemeral",0.699733093680799
"Alces alces","Cathemeral",0.857764286380087
"Alces alces","Cathemeral",0.660389112148859
"Alces alces","Cathemeral",0.998381676765779
"Alces alces","Cathemeral",0.972986437588922
"Alces alces","Cathemeral",0.998903640836618
"Alces alces","Cathemeral",0.808134776416953
"Alces alces","Cathemeral",0.780915457148185
"Alces alces","Cathemeral",0.988009688096861
"Alces alces","Cathemeral",0.732022625732503
"Alces alces","Cathemeral",0.533345141758108
"Alces alces","Cathemeral",0.985801441610151
"Alces alces","Cathemeral",0.920862937570384
"Alces alces","Cathemeral",0.959697679444921
"Alces alces","Cathemeral",0.973030000556617
"Alces alces","Cathemeral",0.142423192512109
"Alces alces","Cathemeral",0.754868493133534
"Alces alces","Cathemeral",0.845019200201493
"Alces alces","Cathemeral",0.996916035205053
"Alces alces","Cathemeral",0.628090952931482
"Alces alces","Cathemeral",0.995868871743359
"Alces alces","Cathemeral",0.988639562481998
"Alces alces","Cathemeral",0.452159740536816
"Alces alces","Cathemeral",0.892196577875602
"Alces alces","Cathemeral",0.292663077592887
"Alces alces","Cathemeral",0.811777994413866
"Alces alces","Cathemeral",0.810788995864913
"Alces alces","Cathemeral",0.472526352410737
"Alces alces","Cathemeral",0.794469949608248
"Alces alces","Cathemeral",0.688290913161951
"Alces alces","Cathemeral",0.956402178062808
"Alces alces","Cathemeral",0.928672259083541
"Alces alces","Cathemeral",0.943547765386176
"Alces alces","Cathemeral",0.799151212681946
"Alces alces","Cathemeral",0.0806105860349166
"Alces alces","Cathemeral",0.50585909636586
"Alces alces","Cathemeral",0.877227379918027
"Alces alces","Cathemeral",0.987099917533591
"Alces alces","Cathemeral",0.910167270288509
"Alces alces","Cathemeral",0.97653731945468
"Alces alces","Cathemeral",0.997236052687187
"Alces alces","Cathemeral",0.0140880312147926
"Alces alces","Cathemeral",0.524114006977819
"Alces alces","Cathemeral",0.608271387625852
"Alces alces","Cathemeral",0.773748265445238
"Alces alces","Cathemeral",0.603794642102048
"Alces alces","Cathemeral",0.75304419956812
"Alces alces","Cathemeral",0.981145603322762
"Alces alces","Cathemeral",0.0422092453126269
"Alces alces","Cathemeral",0.882372662149543
"Alces alces","Cathemeral",0.44298707690536
"Alces alces","Cathemeral",0.510741355055671
"Alces alces","Cathemeral",0.545796169838836
"Alces alces","Cathemeral",0.905890865002305
"Alces alces","Cathemeral",0.975134728163891
"Alces alces","Cathemeral",0.899696000278188
"Alces alces","Cathemeral",0.609803674257165
"Alces alces","Cathemeral",0.25738073787957
"Alces alces","Cathemeral",0.690902818115684
"Alces alces","Cathemeral",0.998750002264277
"Alces alces","Cathemeral",0.75735435611052
"Alces alces","Cathemeral",0.883989653984626
"Alces alces","Cathemeral",0.914807146302016
"Alces alces","Cathemeral",0.964743118853719
"Alces alces","Cathemeral",0.693623926900297
"Alces alces","Cathemeral",0.98104191811073
"Alces alces","Cathemeral",0.934643742535031
"Alces alces","Cathemeral",0.218491696359812
"Alces alces","Cathemeral",0.579184248646073
"Alces alces","Cathemeral",0.98070277655903
"Alces alces","Cathemeral",0.455816858917332
"Alces alces","Cathemeral",0.521633145915862
"Alces alces","Cathemeral",0.994884152073409
"Alces alces","Cathemeral",0.997991027925448
