"species","hyp.ref","prob"
"Bdeogale crassicauda","Nocturnal",0.999374233664189
"Bdeogale crassicauda","Nocturnal",0.999337986066824
"Bdeogale crassicauda","Nocturnal",0.999819379727499
"Bdeogale crassicauda","Nocturnal",0.999700671642747
"Bdeogale crassicauda","Nocturnal",0.998968531445717
"Bdeogale crassicauda","Nocturnal",0.991625229760021
"Bdeogale crassicauda","Nocturnal",0.997060064252834
"Bdeogale crassicauda","Nocturnal",0.998328633892141
"Bdeogale crassicauda","Nocturnal",0.999740872048394
"Bdeogale crassicauda","Nocturnal",0.969480838459269
"Bdeogale crassicauda","Nocturnal",0.86236464109312
"Bdeogale crassicauda","Nocturnal",0.999927621979558
"Bdeogale crassicauda","Nocturnal",0.99984252632741
"Bdeogale crassicauda","Nocturnal",0.992561407883014
"Bdeogale crassicauda","Nocturnal",0.998088563003373
"Bdeogale crassicauda","Nocturnal",0.99980463297585
"Bdeogale crassicauda","Nocturnal",0.999009018408432
"Bdeogale crassicauda","Nocturnal",0.999544072915551
"Bdeogale crassicauda","Nocturnal",0.998681466467294
"Bdeogale crassicauda","Nocturnal",0.999427777746883
"Bdeogale crassicauda","Nocturnal",0.999725556867521
"Bdeogale crassicauda","Nocturnal",0.967641922784896
"Bdeogale crassicauda","Nocturnal",0.89634984448545
"Bdeogale crassicauda","Nocturnal",0.969750307629454
"Bdeogale crassicauda","Nocturnal",0.999121056183078
"Bdeogale crassicauda","Nocturnal",0.999310811081436
"Bdeogale crassicauda","Nocturnal",0.99948500777902
"Bdeogale crassicauda","Nocturnal",0.999860204753933
"Bdeogale crassicauda","Nocturnal",0.979595740160277
"Bdeogale crassicauda","Nocturnal",0.999578882322142
"Bdeogale crassicauda","Nocturnal",0.997192888656431
"Bdeogale crassicauda","Nocturnal",0.990125653587127
"Bdeogale crassicauda","Nocturnal",0.999139700818288
"Bdeogale crassicauda","Nocturnal",0.997826440286996
"Bdeogale crassicauda","Nocturnal",0.998505723702826
"Bdeogale crassicauda","Nocturnal",0.999408799674517
"Bdeogale crassicauda","Nocturnal",0.999967281860528
"Bdeogale crassicauda","Nocturnal",0.996033782971069
"Bdeogale crassicauda","Nocturnal",0.998361080429528
"Bdeogale crassicauda","Nocturnal",0.994515448413945
"Bdeogale crassicauda","Nocturnal",0.962283326230414
"Bdeogale crassicauda","Nocturnal",0.99907085617391
"Bdeogale crassicauda","Nocturnal",0.998892631102357
"Bdeogale nigripes","Nocturnal",0.999038488712002
"Bdeogale nigripes","Nocturnal",0.999340910419503
"Bdeogale nigripes","Nocturnal",0.996239266741524
"Bison bison","Cathemeral",0.982194657564798
"Bison bison","Cathemeral",0.308933866044377
"Bison bison","Cathemeral",0.00188092093397916
"Bison bison","Cathemeral",0.0103968013762568
"Blastocerus dichotomus","Nocturnal",0.101733469676653
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0.984504793133303
"Blastocerus dichotomus","Nocturnal",0.642663106587239
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0.0700433110416515
"Bos gaurus","Cathemeral",0.999884598586279
"Bos gaurus","Cathemeral",0.279580385362165
"Bos gaurus","Cathemeral",0.991252103734102
"Bos gaurus","Cathemeral",0.982984607833276
"Bos gaurus","Cathemeral",0.99668206047718
"Bos gaurus","Cathemeral",0.552422241391166
"Bos gaurus","Cathemeral",0.994680408219374
"Bos gaurus","Cathemeral",0.235110055605111
"Bos gaurus","Cathemeral",0.997440614260322
"Bos javanicus","Cathemeral",0.939440308261491
"Cabassous centralis","Nocturnal",0.997742201017081
"Cabassous tatouay","Nocturnal",0.999664371724671
"Callosciurus erythraeus","Diurnal",0.999996961170583
"Callosciurus erythraeus","Diurnal",1
"Callosciurus erythraeus","Diurnal",0.999993156464607
"Callosciurus erythraeus","Diurnal",0.999798114282699
"Callosciurus prevostii","Diurnal",0.429065922692934
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.999477255568544
"Callospermophilus lateralis","Diurnal",0.999900235193925
"Callospermophilus lateralis","Diurnal",0.999989008453475
"Callospermophilus lateralis","Diurnal",0.999999265283843
"Callospermophilus lateralis","Diurnal",0.999994615588694
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.999999354282792
"Callospermophilus lateralis","Diurnal",0.999998214370144
"Callospermophilus lateralis","Diurnal",0.761597511576752
"Callospermophilus lateralis","Diurnal",0.942196699209241
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.999998253797703
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.999999503123895
"Callospermophilus lateralis","Diurnal",0.99948817810657
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.999601827454219
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.999736471283062
"Callospermophilus lateralis","Diurnal",1
