"","dat.scientificName","ss"
"7678","Odocoileus hemionus",239
"7679","Odocoileus hemionus",15
"7680","Odocoileus hemionus",461
"7681","Odocoileus hemionus",471
"7682","Odocoileus hemionus",64
"7683","Odocoileus hemionus",10
"7684","Odocoileus hemionus",131
"7685","Odocoileus hemionus",581
"7686","Odocoileus hemionus",27
"7687","Odocoileus hemionus",73
"7688","Odocoileus hemionus",56
"7689","Odocoileus hemionus",13
"7690","Odocoileus hemionus",13
"7691","Odocoileus hemionus",364
"7692","Odocoileus hemionus",12
"7693","Odocoileus hemionus",18
"7694","Odocoileus hemionus",337
"7695","Odocoileus hemionus",96
"7696","Odocoileus hemionus",454
"7697","Odocoileus hemionus",107
"7698","Odocoileus hemionus",592
"7699","Odocoileus hemionus",563
"7700","Odocoileus hemionus",13
"7701","Odocoileus hemionus",138
"7702","Odocoileus hemionus",12
"7703","Odocoileus hemionus",14
"7704","Odocoileus hemionus",25
"7705","Odocoileus hemionus",21
"7706","Odocoileus hemionus",44
"7707","Odocoileus hemionus",158
"7708","Odocoileus hemionus",66
"7709","Odocoileus hemionus",15
"7710","Odocoileus hemionus",106
"7711","Odocoileus hemionus",38
"7712","Odocoileus hemionus",20
"7713","Odocoileus hemionus",30
"7714","Odocoileus hemionus",437
"7715","Odocoileus hemionus",58
"7716","Odocoileus hemionus",20
"7717","Odocoileus hemionus",512
"7718","Odocoileus hemionus",11
"7719","Odocoileus hemionus",30
"7720","Odocoileus hemionus",251
"7721","Odocoileus hemionus",146
"7722","Odocoileus hemionus",339
"7723","Odocoileus hemionus",29
"7724","Odocoileus hemionus",15
"7725","Odocoileus hemionus",10
"7726","Odocoileus hemionus",634
"7727","Odocoileus hemionus",85
"7728","Odocoileus hemionus",14
"7729","Odocoileus hemionus",178
"7730","Odocoileus hemionus",16
"7731","Odocoileus hemionus",14
"7732","Odocoileus hemionus",290
"7733","Odocoileus hemionus",61
"7734","Odocoileus hemionus",25
"7735","Odocoileus hemionus",361
"7736","Odocoileus hemionus",561
"7737","Odocoileus hemionus",37
"7738","Odocoileus hemionus",11
"7739","Odocoileus hemionus",54
"7740","Odocoileus hemionus",178
"7741","Odocoileus hemionus",83
"7742","Odocoileus hemionus",31
"7743","Odocoileus hemionus",16
"7744","Odocoileus hemionus",50
"7745","Odocoileus hemionus",15
"7746","Odocoileus hemionus",14
"7747","Odocoileus hemionus",340
"7748","Odocoileus hemionus",42
"7749","Odocoileus hemionus",34
"7750","Odocoileus hemionus",523
"7751","Odocoileus hemionus",489
"7752","Odocoileus hemionus",26
"7753","Odocoileus hemionus",40
"7754","Odocoileus hemionus",78
"7755","Odocoileus hemionus",49
"7756","Odocoileus hemionus",16
"7757","Odocoileus hemionus",35
"7758","Odocoileus hemionus",151
"7759","Odocoileus hemionus",35
"7760","Odocoileus hemionus",136
"7761","Odocoileus hemionus",143
"7762","Odocoileus hemionus",377
"7763","Odocoileus hemionus",11
"7764","Odocoileus hemionus",36
"7765","Odocoileus hemionus",121
"7766","Odocoileus hemionus",15
"7767","Odocoileus hemionus",61
"7768","Odocoileus hemionus",17
"7769","Odocoileus hemionus",13
"7770","Odocoileus hemionus",30
"7771","Odocoileus hemionus",10
"7772","Odocoileus hemionus",37
"7773","Odocoileus hemionus",364
"7774","Odocoileus hemionus",24
"7775","Odocoileus hemionus",32
"7776","Odocoileus hemionus",20
"7777","Odocoileus hemionus",52
"7778","Odocoileus hemionus",29
"7779","Odocoileus hemionus",40
"7780","Odocoileus hemionus",84
"7781","Odocoileus hemionus",10
"7782","Odocoileus hemionus",16
"7783","Odocoileus hemionus",101
"7784","Odocoileus hemionus",286
"7785","Odocoileus hemionus",213
"7786","Odocoileus hemionus",18
"7787","Odocoileus hemionus",15
"7788","Odocoileus hemionus",26
"7789","Odocoileus hemionus",10
"7790","Odocoileus hemionus",18
"7791","Odocoileus hemionus",24
"7792","Odocoileus hemionus",31
"7793","Odocoileus hemionus",25
"7794","Odocoileus hemionus",156
"7795","Odocoileus hemionus",50
"7796","Odocoileus hemionus",115
"7797","Odocoileus hemionus",249
"7798","Odocoileus hemionus",28
"7799","Odocoileus hemionus",21
"7800","Odocoileus hemionus",13
"7801","Odocoileus hemionus",10
"7802","Odocoileus hemionus",36
"7803","Odocoileus hemionus",25
"7804","Odocoileus hemionus",149
"7805","Odocoileus hemionus",38
"7806","Odocoileus hemionus",22
"7807","Odocoileus hemionus",97
"7808","Odocoileus virginianus",345
"7809","Odocoileus virginianus",112
"7810","Odocoileus virginianus",628
"7811","Odocoileus virginianus",95
"7812","Odocoileus virginianus",213
"7813","Odocoileus virginianus",829
"7814","Odocoileus virginianus",207
"7815","Odocoileus virginianus",182
"7816","Odocoileus virginianus",255
"7817","Odocoileus virginianus",17
"7818","Odocoileus virginianus",240
"7819","Odocoileus virginianus",393
"7820","Odocoileus virginianus",156
"7821","Odocoileus virginianus",743
"7822","Odocoileus virginianus",11
"7823","Odocoileus virginianus",90
"7824","Odocoileus virginianus",10
"7825","Odocoileus virginianus",201
"7826","Odocoileus virginianus",313
"7827","Odocoileus virginianus",626
"7828","Odocoileus virginianus",211
"7829","Odocoileus virginianus",831
"7830","Odocoileus virginianus",179
"7831","Odocoileus virginianus",287
"7832","Odocoileus virginianus",28
"7833","Odocoileus virginianus",3350
"7834","Odocoileus virginianus",11
"7835","Odocoileus virginianus",1273
"7836","Odocoileus virginianus",741
"7837","Odocoileus virginianus",97
"7838","Odocoileus virginianus",270
"7839","Odocoileus virginianus",390
"7840","Odocoileus virginianus",18
"7841","Odocoileus virginianus",1120
"7842","Odocoileus virginianus",139
"7843","Odocoileus virginianus",508
"7844","Odocoileus virginianus",57
"7845","Odocoileus virginianus",129
"7846","Odocoileus virginianus",525
"7847","Odocoileus virginianus",133
"7848","Odocoileus virginianus",17
"7849","Odocoileus virginianus",662
"7850","Odocoileus virginianus",158
"7851","Odocoileus virginianus",24
"7852","Odocoileus virginianus",1949
"7853","Odocoileus virginianus",3402
"7854","Odocoileus virginianus",153
"7855","Odocoileus virginianus",3288
"7856","Odocoileus virginianus",222
"7857","Odocoileus virginianus",27
"7858","Odocoileus virginianus",14
"7859","Odocoileus virginianus",142
"7860","Odocoileus virginianus",16
"7861","Odocoileus virginianus",94
"7862","Odocoileus virginianus",2561
"7863","Odocoileus virginianus",58
"7864","Odocoileus virginianus",62
"7865","Odocoileus virginianus",75
"7866","Odocoileus virginianus",290
"7867","Odocoileus virginianus",42
"7868","Odocoileus virginianus",151
"7869","Odocoileus virginianus",24
"7870","Odocoileus virginianus",340
"7871","Odocoileus virginianus",420
"7872","Odocoileus virginianus",160
"7873","Odocoileus virginianus",1212
"7874","Odocoileus virginianus",1033
"7875","Odocoileus virginianus",100
"7876","Odocoileus virginianus",772
"7877","Odocoileus virginianus",277
"7878","Odocoileus virginianus",193
"7879","Odocoileus virginianus",360
"7880","Odocoileus virginianus",3114
"7881","Odocoileus virginianus",129
"7882","Odocoileus virginianus",171
"7883","Odocoileus virginianus",101
"7884","Odocoileus virginianus",1686
"7885","Odocoileus virginianus",385
"7886","Odocoileus virginianus",19
"7887","Odocoileus virginianus",1445
"7888","Odocoileus virginianus",67
"7889","Odocoileus virginianus",1347
"7890","Odocoileus virginianus",307
"7891","Odocoileus virginianus",46
"7892","Odocoileus virginianus",47
"7893","Odocoileus virginianus",243
"7894","Odocoileus virginianus",20
"7895","Odocoileus virginianus",165
"7896","Odocoileus virginianus",186
"7897","Odocoileus virginianus",542
"7898","Odocoileus virginianus",137
"7899","Odocoileus virginianus",22
"7900","Odocoileus virginianus",360
"7901","Odocoileus virginianus",374
"7902","Odocoileus virginianus",28
"7903","Odocoileus virginianus",21
"7904","Odocoileus virginianus",938
"7905","Odocoileus virginianus",40
"7906","Odocoileus virginianus",110
"7907","Odocoileus virginianus",1499
"7908","Odocoileus virginianus",1102
"7909","Odocoileus virginianus",64
"7910","Odocoileus virginianus",16
"7911","Odocoileus virginianus",289
"7912","Odocoileus virginianus",24
"7913","Odocoileus virginianus",15
"7914","Odocoileus virginianus",187
"7915","Odocoileus virginianus",17
"7916","Odocoileus virginianus",208
"7917","Odocoileus virginianus",45
"7918","Odocoileus virginianus",43
"7919","Odocoileus virginianus",27
"7920","Odocoileus virginianus",587
"7921","Odocoileus virginianus",14
"7922","Odocoileus virginianus",1256
"7923","Odocoileus virginianus",125
"7924","Odocoileus virginianus",27
"7925","Odocoileus virginianus",651
"7926","Odocoileus virginianus",463
"7927","Odocoileus virginianus",141
"7928","Odocoileus virginianus",157
"7929","Odocoileus virginianus",86
"7930","Odocoileus virginianus",145
"7931","Odocoileus virginianus",423
"7932","Odocoileus virginianus",153
"7933","Odocoileus virginianus",21
"7934","Odocoileus virginianus",733
"7935","Odocoileus virginianus",289
"7936","Odocoileus virginianus",274
"7937","Odocoileus virginianus",12
"7938","Odocoileus virginianus",55
"7939","Odocoileus virginianus",101
"7940","Odocoileus virginianus",72
"7941","Odocoileus virginianus",82
"7942","Odocoileus virginianus",201
"7943","Odocoileus virginianus",16
"7944","Odocoileus virginianus",34
"7945","Odocoileus virginianus",20
"7946","Odocoileus virginianus",43
"7947","Odocoileus virginianus",1508
"7948","Odocoileus virginianus",134
"7949","Odocoileus virginianus",583
"7950","Odocoileus virginianus",43
"7951","Odocoileus virginianus",84
"7952","Odocoileus virginianus",1683
"7953","Odocoileus virginianus",108
"7954","Odocoileus virginianus",463
"7955","Odocoileus virginianus",289
"7956","Odocoileus virginianus",152
"7957","Odocoileus virginianus",288
"7958","Odocoileus virginianus",95
"7959","Odocoileus virginianus",31
"7960","Odocoileus virginianus",211
"7961","Odocoileus virginianus",27
"7962","Odocoileus virginianus",148
"7963","Odocoileus virginianus",34
"7964","Odocoileus virginianus",292
"7965","Odocoileus virginianus",183
"7966","Odocoileus virginianus",95
"7967","Odocoileus virginianus",63
"7968","Odocoileus virginianus",16
"7969","Odocoileus virginianus",473
"7970","Odocoileus virginianus",40
"7971","Odocoileus virginianus",44
"7972","Odocoileus virginianus",551
"7973","Odocoileus virginianus",47
"7974","Odocoileus virginianus",189
"7975","Odocoileus virginianus",70
"7976","Odocoileus virginianus",793
"7977","Odocoileus virginianus",92
"7978","Odocoileus virginianus",137
"7979","Odocoileus virginianus",36
"7980","Odocoileus virginianus",116
"7981","Odocoileus virginianus",756
"7982","Odocoileus virginianus",10
"7983","Odocoileus virginianus",149
"7984","Odocoileus virginianus",289
"7985","Odocoileus virginianus",393
"7986","Odocoileus virginianus",38
"7987","Odocoileus virginianus",297
"7988","Odocoileus virginianus",142
"7989","Odocoileus virginianus",69
"7990","Odocoileus virginianus",63
"7991","Odocoileus virginianus",224
"7992","Odocoileus virginianus",27
"7993","Odocoileus virginianus",212
"7994","Odocoileus virginianus",357
"7995","Odocoileus virginianus",206
"7996","Odocoileus virginianus",45
"7997","Odocoileus virginianus",63
"7998","Odocoileus virginianus",206
"7999","Odocoileus virginianus",23
"8000","Odocoileus virginianus",56
"8001","Odocoileus virginianus",32
"8002","Odocoileus virginianus",85
"8003","Odocoileus virginianus",416
"8004","Odocoileus virginianus",53
"8005","Odocoileus virginianus",14
"8006","Odocoileus virginianus",79
"8007","Odocoileus virginianus",403
"8008","Odocoileus virginianus",420
"8009","Odocoileus virginianus",189
"8010","Odocoileus virginianus",128
"8011","Odocoileus virginianus",44
"8012","Odocoileus virginianus",195
"8013","Odocoileus virginianus",229
"8014","Odocoileus virginianus",22
"8015","Odocoileus virginianus",506
"8016","Odocoileus virginianus",236
"8017","Odocoileus virginianus",68
"8018","Odocoileus virginianus",317
"8019","Odocoileus virginianus",815
"8020","Odocoileus virginianus",206
"8021","Odocoileus virginianus",206
"8022","Odocoileus virginianus",400
"8023","Odocoileus virginianus",272
"8024","Odocoileus virginianus",26
"8025","Odocoileus virginianus",27
"8026","Odocoileus virginianus",284
"8027","Odocoileus virginianus",828
"8028","Odocoileus virginianus",74
"8029","Odocoileus virginianus",238
"8030","Odocoileus virginianus",21
"8031","Odocoileus virginianus",367
"8032","Odocoileus virginianus",520
"8033","Odocoileus virginianus",83
"8034","Odocoileus virginianus",99
"8035","Odocoileus virginianus",339
"8036","Odocoileus virginianus",25
"8037","Odocoileus virginianus",37
"8038","Odocoileus virginianus",108
"8039","Odocoileus virginianus",41
"8040","Odocoileus virginianus",115
"8041","Odocoileus virginianus",72
"8042","Odocoileus virginianus",235
"8043","Odocoileus virginianus",221
"8044","Odocoileus virginianus",415
"8045","Odocoileus virginianus",40
"8046","Odocoileus virginianus",132
"8047","Odocoileus virginianus",215
"8048","Odocoileus virginianus",609
"8049","Odocoileus virginianus",151
"8050","Odocoileus virginianus",252
"8051","Odocoileus virginianus",124
"8052","Odocoileus virginianus",156
"8053","Odocoileus virginianus",69
"8054","Odocoileus virginianus",20
"8055","Odocoileus virginianus",67
"8056","Odocoileus virginianus",1399
"8057","Odocoileus virginianus",310
"8058","Odocoileus virginianus",458
"8059","Odocoileus virginianus",569
"8060","Odocoileus virginianus",74
"8061","Odocoileus virginianus",184
"8062","Odocoileus virginianus",188
"8063","Odocoileus virginianus",575
"8064","Odocoileus virginianus",536
"8065","Odocoileus virginianus",363
"8066","Odocoileus virginianus",329
"8067","Odocoileus virginianus",181
"8068","Odocoileus virginianus",67
"8069","Odocoileus virginianus",421
"8070","Odocoileus virginianus",140
"8071","Odocoileus virginianus",117
"8072","Odocoileus virginianus",254
"8073","Odocoileus virginianus",116
"8074","Odocoileus virginianus",137
"8075","Odocoileus virginianus",22
"8076","Odocoileus virginianus",124
"8077","Odocoileus virginianus",584
"8078","Odocoileus virginianus",142
"8079","Odocoileus virginianus",146
"8080","Odocoileus virginianus",384
"8081","Odocoileus virginianus",483
"8082","Odocoileus virginianus",222
"8083","Odocoileus virginianus",34
"8084","Odocoileus virginianus",393
"8085","Odocoileus virginianus",79
"8086","Odocoileus virginianus",128
"8087","Odocoileus virginianus",811
"8088","Odocoileus virginianus",158
"8089","Odocoileus virginianus",15
"8090","Odocoileus virginianus",640
"8091","Odocoileus virginianus",536
"8092","Odocoileus virginianus",715
"8093","Odocoileus virginianus",582
"8094","Odocoileus virginianus",59
"8095","Odocoileus virginianus",96
"8096","Odocoileus virginianus",38
"8097","Odocoileus virginianus",390
"8098","Odocoileus virginianus",86
"8099","Odocoileus virginianus",149
"8100","Odocoileus virginianus",131
"8101","Odocoileus virginianus",186
"8102","Odocoileus virginianus",163
"8103","Odocoileus virginianus",359
"8104","Odocoileus virginianus",507
"8105","Odocoileus virginianus",333
"8106","Odocoileus virginianus",20
"8107","Odocoileus virginianus",315
"8108","Odocoileus virginianus",244
"8109","Odocoileus virginianus",11
"8110","Odocoileus virginianus",46
"8111","Odocoileus virginianus",90
"8112","Odocoileus virginianus",86
"8113","Odocoileus virginianus",396
"8114","Odocoileus virginianus",116
"8115","Odocoileus virginianus",208
"8116","Odocoileus virginianus",232
"8117","Odocoileus virginianus",466
"8118","Odocoileus virginianus",92
"8119","Odocoileus virginianus",108
"8120","Odocoileus virginianus",46
"8121","Odocoileus virginianus",247
"8122","Odocoileus virginianus",228
"8123","Odocoileus virginianus",37
"8124","Odocoileus virginianus",276
"8125","Odocoileus virginianus",137
"8126","Odocoileus virginianus",54
"8127","Odocoileus virginianus",150
"8128","Odocoileus virginianus",131
"8129","Odocoileus virginianus",27
"8130","Odocoileus virginianus",48
"8131","Odocoileus virginianus",387
"8132","Odocoileus virginianus",197
"8133","Odocoileus virginianus",524
"8134","Odocoileus virginianus",135
"8135","Odocoileus virginianus",161
"8136","Odocoileus virginianus",46
"8137","Odocoileus virginianus",232
"8138","Odocoileus virginianus",722
"8139","Odocoileus virginianus",52
"8140","Odocoileus virginianus",114
"8141","Odocoileus virginianus",473
"8142","Odocoileus virginianus",179
"8143","Odocoileus virginianus",656
"8144","Odocoileus virginianus",111
"8145","Odocoileus virginianus",26
"8146","Odocoileus virginianus",518
"8147","Odocoileus virginianus",719
"8148","Odocoileus virginianus",13
"8149","Odocoileus virginianus",342
"8150","Odocoileus virginianus",409
"8151","Odocoileus virginianus",441
"8152","Odocoileus virginianus",447
"8153","Odocoileus virginianus",35
"8154","Odocoileus virginianus",134
"8155","Odocoileus virginianus",108
"8156","Odocoileus virginianus",108
"8157","Odocoileus virginianus",344
"8158","Odocoileus virginianus",92
"8159","Odocoileus virginianus",266
"8160","Odocoileus virginianus",22
"8161","Odocoileus virginianus",175
"8162","Odocoileus virginianus",355
"8163","Odocoileus virginianus",38
"8164","Odocoileus virginianus",38
"8165","Odocoileus virginianus",103
"8166","Odocoileus virginianus",82
"8167","Odocoileus virginianus",81
"8168","Odocoileus virginianus",109
"8169","Odocoileus virginianus",264
"8170","Odocoileus virginianus",585
"8171","Odocoileus virginianus",677
"8172","Odocoileus virginianus",106
"8173","Odocoileus virginianus",156
"8174","Odocoileus virginianus",368
"8175","Odocoileus virginianus",471
"8176","Odocoileus virginianus",298
"8177","Odocoileus virginianus",426
"8178","Odocoileus virginianus",35
"8179","Odocoileus virginianus",82
"8180","Odocoileus virginianus",132
"8181","Odocoileus virginianus",91
"8182","Odocoileus virginianus",981
"8183","Odocoileus virginianus",632
"8184","Odocoileus virginianus",127
"8185","Odocoileus virginianus",17
"8186","Odocoileus virginianus",66
"8187","Odocoileus virginianus",62
"8188","Odocoileus virginianus",113
"8189","Odocoileus virginianus",220
"8190","Odocoileus virginianus",14
"8191","Odocoileus virginianus",195
"8192","Odocoileus virginianus",57
"8193","Odocoileus virginianus",11
"8194","Odocoileus virginianus",169
"8195","Odocoileus virginianus",218
"8196","Odocoileus virginianus",125
"8197","Odocoileus virginianus",485
"8198","Odocoileus virginianus",451
"8199","Odocoileus virginianus",625
"8200","Odocoileus virginianus",407
"8201","Odocoileus virginianus",40
"8202","Odocoileus virginianus",26
"8203","Odocoileus virginianus",10
"8204","Odocoileus virginianus",2067
"8205","Odocoileus virginianus",204
"8206","Odocoileus virginianus",208
"8207","Odocoileus virginianus",292
"8208","Odocoileus virginianus",501
"8209","Odocoileus virginianus",16
"8210","Odocoileus virginianus",231
"8211","Odocoileus virginianus",18
"8212","Odocoileus virginianus",573
"8213","Odocoileus virginianus",97
"8214","Odocoileus virginianus",364
"8215","Odocoileus virginianus",1301
"8216","Odocoileus virginianus",416
"8217","Odocoileus virginianus",40
"8218","Odocoileus virginianus",620
"8219","Odocoileus virginianus",599
"8220","Odocoileus virginianus",256
"8221","Odocoileus virginianus",84
"8222","Odocoileus virginianus",192
"8223","Odocoileus virginianus",491
"8224","Odocoileus virginianus",529
"8225","Odocoileus virginianus",163
"8226","Odocoileus virginianus",762
"8227","Odocoileus virginianus",385
"8228","Odocoileus virginianus",341
"8229","Odocoileus virginianus",132
"8230","Odocoileus virginianus",160
"8231","Odocoileus virginianus",48
"8232","Odocoileus virginianus",307
"8233","Odocoileus virginianus",94
"8234","Odocoileus virginianus",195
"8235","Odocoileus virginianus",169
"8236","Odocoileus virginianus",349
"8237","Odocoileus virginianus",146
"8238","Odocoileus virginianus",113
"8239","Odocoileus virginianus",564
"8240","Odocoileus virginianus",532
"8241","Odocoileus virginianus",68
"8242","Odocoileus virginianus",225
"8243","Odocoileus virginianus",130
"8244","Odocoileus virginianus",220
"8245","Odocoileus virginianus",271
"8246","Odocoileus virginianus",140
"8247","Odocoileus virginianus",72
"8248","Odocoileus virginianus",487
"8249","Odocoileus virginianus",14
"8250","Odocoileus virginianus",111
"8251","Odocoileus virginianus",132
"8252","Odocoileus virginianus",10
"8253","Odocoileus virginianus",17
"8254","Odocoileus virginianus",733
"8255","Odocoileus virginianus",51
"8256","Odocoileus virginianus",342
"8257","Odocoileus virginianus",111
"8258","Odocoileus virginianus",511
"8259","Odocoileus virginianus",484
"8260","Odocoileus virginianus",637
"8261","Odocoileus virginianus",78
"8262","Odocoileus virginianus",22
"8263","Odocoileus virginianus",403
"8264","Odocoileus virginianus",457
"8265","Odocoileus virginianus",151
"8266","Odocoileus virginianus",119
"8267","Odocoileus virginianus",564
"8268","Odocoileus virginianus",94
"8269","Odocoileus virginianus",58
"8270","Odocoileus virginianus",127
"8271","Odocoileus virginianus",70
"8272","Odocoileus virginianus",388
"8273","Odocoileus virginianus",184
"8274","Odocoileus virginianus",811
"8275","Odocoileus virginianus",38
"8276","Odocoileus virginianus",361
"8277","Odocoileus virginianus",57
"8278","Odocoileus virginianus",73
"8279","Odocoileus virginianus",586
"8280","Odocoileus virginianus",312
"8281","Odocoileus virginianus",157
"8282","Odocoileus virginianus",154
"8283","Odocoileus virginianus",433
"8284","Odocoileus virginianus",89
"8285","Odocoileus virginianus",305
"8286","Odocoileus virginianus",700
"8287","Odocoileus virginianus",541
"8288","Odocoileus virginianus",402
"8289","Odocoileus virginianus",176
"8290","Odocoileus virginianus",36
"8291","Odocoileus virginianus",54
"8292","Odocoileus virginianus",664
"8293","Odocoileus virginianus",307
"8294","Odocoileus virginianus",902
"8295","Odocoileus virginianus",763
"8296","Odocoileus virginianus",490
"8297","Odocoileus virginianus",73
"8298","Odocoileus virginianus",26
"8299","Odocoileus virginianus",184
"8300","Odocoileus virginianus",47
"8301","Odocoileus virginianus",514
"8302","Odocoileus virginianus",18
"8303","Odocoileus virginianus",117
"8304","Odocoileus virginianus",218
"8305","Odocoileus virginianus",234
"8306","Odocoileus virginianus",253
"8307","Odocoileus virginianus",23
"8308","Odocoileus virginianus",72
"8309","Odocoileus virginianus",83
"8310","Odocoileus virginianus",1361
"8311","Odocoileus virginianus",385
"8312","Odocoileus virginianus",535
"8313","Odocoileus virginianus",53
"8314","Odocoileus virginianus",547
"8315","Odocoileus virginianus",740
"8316","Odocoileus virginianus",726
"8317","Odocoileus virginianus",245
"8318","Odocoileus virginianus",287
"8319","Odocoileus virginianus",26
"8320","Odocoileus virginianus",94
"8321","Odocoileus virginianus",641
"8322","Odocoileus virginianus",53
"8323","Odocoileus virginianus",169
"8324","Odocoileus virginianus",21
"8325","Odocoileus virginianus",41
"8326","Odocoileus virginianus",435
"8327","Odocoileus virginianus",1683
"8328","Odocoileus virginianus",429
"8329","Odocoileus virginianus",188
"8330","Odocoileus virginianus",12
"8331","Odocoileus virginianus",29
"8332","Odocoileus virginianus",421
"8333","Odocoileus virginianus",115
"8334","Odocoileus virginianus",511
"8335","Odocoileus virginianus",264
"8336","Odocoileus virginianus",90
"8337","Odocoileus virginianus",520
"8338","Odocoileus virginianus",483
"8339","Odocoileus virginianus",403
"8340","Odocoileus virginianus",93
"8341","Odocoileus virginianus",1117
"8342","Odocoileus virginianus",336
"8343","Odocoileus virginianus",61
"8344","Odocoileus virginianus",743
"8345","Odocoileus virginianus",64
"8346","Odocoileus virginianus",71
"8347","Odocoileus virginianus",26
"8348","Odocoileus virginianus",19
"8349","Odocoileus virginianus",3425
"8350","Odocoileus virginianus",202
"8351","Odocoileus virginianus",119
"8352","Odocoileus virginianus",21
"8353","Odocoileus virginianus",1608
"8354","Odocoileus virginianus",485
"8355","Odocoileus virginianus",82
"8356","Odocoileus virginianus",665
"8357","Odocoileus virginianus",1077
"8358","Odocoileus virginianus",76
"8359","Odocoileus virginianus",22
"8360","Odocoileus virginianus",168
"8361","Odocoileus virginianus",736
"8362","Odocoileus virginianus",83
"8363","Odocoileus virginianus",80
"8364","Odocoileus virginianus",620
"8365","Odocoileus virginianus",15
"8366","Odocoileus virginianus",388
"8367","Odocoileus virginianus",314
"8368","Odocoileus virginianus",103
"8369","Odocoileus virginianus",1018
"8370","Odocoileus virginianus",153
"8371","Odocoileus virginianus",102
"8372","Odocoileus virginianus",117
"8373","Odocoileus virginianus",47
"8374","Odocoileus virginianus",16
"8375","Odocoileus virginianus",471
"8376","Odocoileus virginianus",51
"8377","Odocoileus virginianus",240
"8378","Odocoileus virginianus",76
"8379","Odocoileus virginianus",79
"8380","Odocoileus virginianus",451
"8381","Odocoileus virginianus",881
"8382","Odocoileus virginianus",205
"8383","Odocoileus virginianus",203
"8384","Odocoileus virginianus",69
"8385","Odocoileus virginianus",128
"8386","Odocoileus virginianus",17
"8387","Odocoileus virginianus",569
"8388","Odocoileus virginianus",493
"8389","Odocoileus virginianus",67
"8390","Odocoileus virginianus",1384
"8391","Odocoileus virginianus",98
"8392","Odocoileus virginianus",821
"8393","Odocoileus virginianus",161
"8394","Odocoileus virginianus",58
"8395","Odocoileus virginianus",35
"8396","Odocoileus virginianus",334
"8397","Odocoileus virginianus",410
"8398","Odocoileus virginianus",448
"8399","Odocoileus virginianus",69
"8400","Odocoileus virginianus",241
"8401","Odocoileus virginianus",102
"8402","Odocoileus virginianus",33
"8403","Odocoileus virginianus",70
"8404","Odocoileus virginianus",162
"8405","Odocoileus virginianus",133
"8406","Odocoileus virginianus",85
"8407","Odocoileus virginianus",1600
"8408","Odocoileus virginianus",152
"8409","Odocoileus virginianus",56
"8410","Odocoileus virginianus",182
"8411","Odocoileus virginianus",10
"8412","Odocoileus virginianus",142
"8413","Odocoileus virginianus",90
"8414","Odocoileus virginianus",68
"8415","Odocoileus virginianus",55
"8416","Odocoileus virginianus",83
"8417","Odocoileus virginianus",31
"8418","Odocoileus virginianus",41
"8419","Odocoileus virginianus",37
"8420","Odocoileus virginianus",27
"8421","Odocoileus virginianus",43
"8422","Odocoileus virginianus",10
"8423","Odocoileus virginianus",93
"8424","Odocoileus virginianus",678
"8425","Odocoileus virginianus",199
"8426","Odocoileus virginianus",47
"8427","Odocoileus virginianus",189
"8428","Odocoileus virginianus",36
"8429","Odocoileus virginianus",171
"8430","Odocoileus virginianus",120
"8431","Odocoileus virginianus",318
"8432","Odocoileus virginianus",754
"8433","Odocoileus virginianus",130
"8434","Odocoileus virginianus",108
"8435","Odocoileus virginianus",780
"8436","Odocoileus virginianus",604
"8437","Odocoileus virginianus",61
"8438","Ondatra zibethicus",26
"8439","Ondatra zibethicus",12
"8440","Ondatra zibethicus",38
"8441","Ondatra zibethicus",22
"8442","Ondatra zibethicus",10
"8443","Ondatra zibethicus",12
"8444","Ondatra zibethicus",11
"8445","Ondatra zibethicus",22
"8446","Ondatra zibethicus",22
"8447","Orycteropus afer",10
"8448","Orycteropus afer",16
"8449","Orycteropus afer",19
"8450","Orycteropus afer",13
"8451","Orycteropus afer",12
"8452","Orycteropus afer",35
"8453","Orycteropus afer",31
"8454","Orycteropus afer",15
"8455","Orycteropus afer",12
"8456","Orycteropus afer",21
"8457","Orycteropus afer",10
"8458","Orycteropus afer",11
"8459","Orycteropus afer",33
"8460","Orycteropus afer",10
"8461","Orycteropus afer",13
"8462","Orycteropus afer",10
"8463","Orycteropus afer",17
"8464","Orycteropus afer",17
"8465","Orycteropus afer",22
"8466","Orycteropus afer",14
"8467","Orycteropus afer",37
"8468","Orycteropus afer",14
"8469","Orycteropus afer",19
"8470","Orycteropus afer",11
"8471","Orycteropus afer",10
"8472","Orycteropus afer",11
"8473","Orycteropus afer",10
"8474","Orycteropus afer",14
"8475","Orycteropus afer",10
"8476","Orycteropus afer",15
"8477","Orycteropus afer",36
"8478","Orycteropus afer",16
"8479","Orycteropus afer",18
"8480","Orycteropus afer",13
"8481","Orycteropus afer",31
"8482","Orycteropus afer",11
"8483","Orycteropus afer",13
"8484","Orycteropus afer",16
"8485","Orycteropus afer",51
"8486","Orycteropus afer",18
"8487","Orycteropus afer",39
"8488","Orycteropus afer",10
"8489","Orycteropus afer",11
"8490","Orycteropus afer",23
"8491","Orycteropus afer",13
"8492","Orycteropus afer",14
"8493","Orycteropus afer",14
"8494","Orycteropus afer",11
"8495","Orycteropus afer",16
"8496","Orycteropus afer",10
"8497","Oryctolagus cuniculus",20
"8498","Oryctolagus cuniculus",10
"8499","Oryctolagus cuniculus",10
"8500","Oryx gazella",203
"8501","Oryx gazella",66
"8502","Oryx gazella",89
"8503","Oryx gazella",128
"8504","Oryx gazella",203
